implementation,workload,request_rate,seed,model,requests,completed,goodput,joint_slo,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,tpot_p50_ms,tpot_p95_ms,tpot_p99_ms,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms
released-prototype,steady,8,1,model_6,383,383,0.023333333333333334,0.018276762402088774,118.65091323852539,246.47960662841788,346.32314682006876,52.93155089020729,64.78527307510375,75.37522564916054,6879.358655074611,21479.380047111772,22508.788283672184
released-prototype,steady,8,2,model_1,398,398,0.056666666666666664,0.04271356783919598,82.95738697052002,192.5949454307556,264.9573922157287,36.258616271563135,48.70136374873774,59.50458766449061,3867.896491079591,14440.645846654657,16448.087910199534
released-prototype,steady,8,2,model_2,191,191,0.03666666666666667,0.05759162303664921,96.27199172973633,192.41702556610107,221.7308282852168,39.074663809914,51.02949199222383,62.98173689528511,4897.893395042047,16181.176987593062,17158.322602231052
released-prototype,steady,8,2,model_3,417,417,0.043333333333333335,0.03117505995203837,97.59092330932617,212.26172447204587,286.46434783935536,47.38155233019637,59.02730305558689,74.9584275484084,6950.68402797915,19270.119837205857,21088.50314810872
released-prototype,steady,8,2,model_4,362,362,0.12666666666666668,0.10497237569060773,98.36876392364502,212.20868825912473,302.6644802093502,45.61037132836689,58.063369917292746,65.73897019028661,5111.99284857139,18802.43694646051,19459.47833454702
released-prototype,steady,8,2,model_5,505,505,0.02666666666666667,0.015841584158415842,136.12890243530273,309.6487522125244,430.22215843200655,58.994498724738754,72.63396964570269,84.10786739889487,7239.631453994662,24464.160073408857,25213.672698317096
released-prototype,steady,8,2,model_6,555,555,0.04,0.021621621621621623,121.66166305541992,266.15142822265614,356.56526565551763,57.07311265322627,71.19560539722443,86.46522313356405,7257.885236991569,23050.9977314854,24581.870815814473
released-prototype,steady,8,3,model_1,173,173,0.016666666666666666,0.028901734104046242,88.20152282714844,194.30074691772464,236.50509834289554,32.84215678771337,45.250174403190634,52.51904547214509,5496.017632074654,13115.875750686975,15421.454047197476
released-prototype,steady,8,3,model_2,244,244,0.056666666666666664,0.06967213114754098,91.5226936340332,185.40621995925903,214.93423938751218,41.51634236064392,54.476804818425855,65.36495774984358,5024.58095154725,17084.738050901797,18612.887641147245
released-prototype,steady,8,3,model_3,328,328,0.07,0.06402439024390244,100.54659843444824,192.87152290344235,245.2258229255677,44.41967870102448,57.426293939352036,87.5522320039814,7129.606072441675,17749.347507604398,20329.635087104994
released-prototype,steady,8,3,model_4,386,386,0.11,0.08549222797927461,99.18522834777832,224.27725791931152,279.200983047485,45.7635372877121,59.36221405863762,69.63175947845161,5737.350463983603,19294.12537929602,20756.846067879815
released-prototype,steady,8,3,model_5,548,548,0.03333333333333333,0.01824817518248175,131.11615180969238,319.1857695579529,586.1012673377983,61.9100237089508,80.37686004783167,107.60786751250052,7655.531988595612,25831.028110533953,27545.784105940256
released-prototype,steady,8,3,model_6,746,746,0.02666666666666667,0.010723860589812333,125.10454654693604,262.729287147522,429.18395996093733,62.80231498241584,78.99456718592968,95.39683535695076,7011.589054018259,25386.305061518215,26973.335982207205
