t_rel,model_1_arrivals,model_1_running,model_1_queue,model_1_tokens,model_1_token_usage,model_1_gen_tps,model_1_prefill_tok,model_4_arrivals,model_4_running,model_4_queue,model_4_tokens,model_4_token_usage,model_4_gen_tps,model_4_prefill_tok,model_5_arrivals,model_5_running,model_5_queue,model_5_tokens,model_5_token_usage,model_5_gen_tps,model_5_prefill_tok,gpu0_sched_qlen,gpu0_mem_mib,gpu0_util,gpu1_sched_qlen,gpu1_mem_mib,gpu1_util,ctrl_actions
137.0,8.0,40.0,0.0,17661.0,0.09,1882.65,971.0,1.0,5.0,0.0,7011.0,0.03,174.77,335.0,1.0,6.0,0.0,7312.0,0.04,190.87,371.0,0,22259.0,56.0,0,37157.0,86.0,
138.0,8.0,40.0,0.0,18599.0,0.09,1929.76,2101.0,,6.0,0.0,7579.0,0.04,181.66,,1.0,5.0,0.0,7290.0,0.04,150.5,414.0,0,,,0,,,
139.0,12.0,48.0,0.0,21904.0,0.11,1376.06,3931.0,,6.0,0.0,7819.0,0.04,205.68,,,5.0,0.0,7490.0,0.04,172.15,,0,22259.0,93.0,0,37157.0,99.0,
140.0,6.0,45.0,0.0,21451.0,0.1,1971.88,658.0,,4.0,0.0,7059.0,0.03,176.22,,,,,,,,,0,,,0,,,
141.0,12.0,51.0,0.0,23037.0,0.11,1787.68,1926.0,,,,,,,,1.0,5.0,0.0,7690.0,0.04,165.6,22.0,0,,,0,,,
142.0,5.0,46.0,0.0,22288.0,0.11,2083.63,868.0,,4.0,0.0,7219.0,0.04,139.81,,,4.0,0.0,7014.0,0.03,169.44,,0,22259.0,91.0,0,37157.0,99.0,
143.0,8.0,41.0,0.0,19880.0,0.1,1954.53,2498.0,,3.0,0.0,7108.0,0.03,116.13,,,3.0,0.0,6936.0,0.03,125.52,,0,,,0,,,
144.0,10.0,45.0,0.0,20154.0,0.11,1663.27,1539.0,,3.0,0.0,7228.0,0.04,101.46,,,3.0,0.0,7056.0,0.03,101.23,,0,22259.0,91.0,0,37157.0,99.0,
145.0,8.0,45.0,0.0,21386.0,0.1,1648.63,1395.0,1.0,3.0,0.0,7566.0,0.04,66.45,770.0,2.0,4.0,0.0,6939.0,0.03,95.02,262.0,0,,,0,,,
146.0,6.0,43.0,0.0,21365.0,0.1,2179.21,310.0,2.0,3.0,0.0,,0.03,,514.0,,,,,,,,0,22259.0,93.0,0,37157.0,99.0,
147.0,3.0,42.0,0.0,20209.0,0.1,1950.55,821.0,2.0,4.0,0.0,7393.0,0.04,73.17,663.0,,2.0,0.0,7539.0,0.04,121.48,,0,,,0,,,
148.0,9.0,36.0,0.0,18637.0,0.09,2227.75,2387.0,,4.0,0.0,7458.0,0.04,111.91,,,2.0,0.0,7619.0,0.04,70.72,,0,22259.0,90.0,0,37159.0,99.0,
149.0,7.0,36.0,0.0,19066.0,0.09,1630.8,2830.0,,4.0,0.0,7618.0,0.04,132.13,,,2.0,0.0,7699.0,0.04,66.19,,0,,,0,,,
150.0,10.0,39.0,0.0,,0.1,,2956.0,1.0,4.0,0.0,7852.0,0.04,108.64,484.0,1.0,3.0,0.0,7815.0,0.04,78.02,24.0,0,22259.0,91.0,0,37159.0,100.0,
151.0,6.0,32.0,0.0,18652.0,0.09,1868.68,521.0,4.0,5.0,0.0,,0.04,,1206.0,,2.0,0.0,7480.0,0.04,97.74,,0,,,0,,,
152.0,10.0,31.0,0.0,18807.0,0.09,1411.64,3265.0,6.0,10.0,0.0,8508.0,0.04,125.14,1799.0,1.0,2.0,0.0,,0.04,,393.0,0,22259.0,81.0,0,37287.0,76.0,
153.0,8.0,36.0,0.0,19684.0,0.1,1527.37,980.0,6.0,15.0,0.0,,0.05,,1234.0,,3.0,0.0,7986.0,0.04,90.02,,0,,,0,,,
154.0,9.0,41.0,0.0,19124.0,0.1,2022.14,2257.0,12.0,24.0,0.0,,0.06,,3211.0,1.0,2.0,0.0,7358.0,0.04,61.17,29.0,0,22259.0,91.0,0,37799.0,74.0,
155.0,8.0,36.0,0.0,18753.0,0.09,1580.73,1021.0,13.0,29.0,0.0,12529.0,0.06,176.59,3504.0,1.0,3.0,0.0,7508.0,0.04,73.66,67.0,0,,,0,,,
156.0,10.0,39.0,0.0,19154.0,0.09,1861.24,1290.0,7.0,33.0,0.0,,0.06,,1405.0,,3.0,0.0,7628.0,0.04,105.8,,0,,,0,,,
157.0,7.0,41.0,0.0,19287.0,0.1,1995.28,1653.0,8.0,35.0,0.0,,0.07,,2089.0,1.0,4.0,0.0,7781.0,0.04,105.12,19.0,0,22259.0,92.0,0,38267.0,99.0,
158.0,18.0,54.0,0.0,,0.1,,3663.0,10.0,42.0,0.0,13366.0,0.08,471.11,2998.0,,3.0,0.0,7868.0,0.04,125.94,,0,,,0,,,
159.0,5.0,46.0,0.0,22145.0,0.1,1339.02,1949.0,9.0,46.0,0.0,,0.08,,1553.0,2.0,3.0,0.0,,0.04,,895.0,0,22259.0,90.0,0,38395.0,98.0,
160.0,4.0,41.0,0.0,21257.0,0.1,1851.28,1843.0,10.0,51.0,0.0,,0.08,,1177.0,1.0,4.0,0.0,7536.0,0.04,102.15,21.0,0,,,0,,,
161.0,8.0,45.0,0.0,,0.11,,2084.0,8.0,55.0,0.0,16955.0,0.08,577.97,1460.0,1.0,4.0,0.0,7191.0,0.04,123.88,499.0,0,22259.0,93.0,0,38395.0,99.0,
162.0,6.0,43.0,0.0,23126.0,0.11,1481.23,2193.0,14.0,66.0,0.0,,0.1,,2531.0,2.0,3.0,0.0,6555.0,0.03,125.24,38.0,0,,,0,,,
163.0,15.0,50.0,0.0,24321.0,0.12,1707.43,3652.0,6.0,70.0,0.0,,0.1,,2249.0,1.0,3.0,0.0,,0.03,,495.0,0,22387.0,91.0,0,38907.0,98.0,
164.0,9.0,48.0,0.0,21337.0,0.11,1496.09,759.0,7.0,70.0,0.0,21380.0,0.1,722.2,1017.0,1.0,2.0,0.0,6674.0,0.03,104.35,17.0,0,,,0,,,
165.0,,46.0,0.0,22326.0,0.11,2081.82,,10.0,71.0,0.0,,0.1,,1662.0,1.0,3.0,0.0,6668.0,0.03,87.4,83.0,0,22387.0,94.0,0,39163.0,99.0,
166.0,12.0,48.0,0.0,22836.0,0.11,1878.15,3996.0,6.0,71.0,0.0,,0.1,,1454.0,,4.0,0.0,6897.0,0.03,120.91,,0,,,0,,,
167.0,7.0,46.0,0.0,22275.0,0.11,1541.76,1979.0,9.0,74.0,0.0,20509.0,0.1,989.18,1042.0,,3.0,0.0,6882.0,0.03,100.29,,0,22387.0,91.0,0,39163.0,99.0,
168.0,9.0,37.0,0.0,19491.0,0.1,2087.51,3077.0,14.0,83.0,0.0,,0.11,,2586.0,2.0,3.0,0.0,7002.0,0.03,101.28,1424.0,0,,,0,,,
169.0,9.0,42.0,0.0,20137.0,0.1,1391.91,2256.0,7.0,90.0,0.0,,0.12,,1741.0,,,,,,,,0,22387.0,92.0,0,39715.0,90.0,
170.0,12.0,40.0,0.0,19318.0,0.09,1758.86,1181.0,10.0,96.0,0.0,,0.14,,2457.0,,3.0,0.0,6422.0,0.03,114.03,,0,,,0,,,
171.0,8.0,41.0,0.0,18815.0,0.1,1747.24,2708.0,9.0,102.0,0.0,29141.0,0.14,878.15,1381.0,,3.0,0.0,6542.0,0.03,107.53,,0,,,0,,,
172.0,9.0,48.0,0.0,23815.0,0.11,1340.41,2636.0,8.0,105.0,0.0,,0.15,,3344.0,,3.0,0.0,6662.0,0.03,99.5,,0,22387.0,57.0,0,40429.0,65.0,
173.0,5.0,34.0,0.0,20796.0,0.1,1977.55,1295.0,7.0,105.0,0.0,,0.15,,1482.0,1.0,3.0,0.0,6512.0,0.03,88.85,36.0,0,,,0,,,
174.0,5.0,32.0,0.0,20263.0,0.1,1627.78,1438.0,8.0,105.0,0.0,,0.15,,2251.0,1.0,2.0,0.0,,0.03,,5.0,0,22387.0,86.0,0,40665.0,99.0,
175.0,8.0,35.0,0.0,19733.0,0.09,1514.55,1117.0,4.0,104.0,0.0,30979.0,0.16,1133.13,1080.0,,3.0,0.0,6253.0,0.03,85.46,,0,,,0,,,
176.0,6.0,30.0,0.0,18535.0,0.08,2001.84,344.0,7.0,108.0,0.0,,0.17,,2239.0,1.0,3.0,0.0,6373.0,0.03,105.9,94.0,0,22387.0,91.0,0,40921.0,99.0,
177.0,4.0,25.0,0.0,14986.0,0.07,1456.4,1506.0,12.0,119.0,0.0,,0.19,,3458.0,1.0,3.0,0.0,6493.0,0.03,103.38,262.0,0,,,0,,,
178.0,8.0,27.0,0.0,15390.0,0.08,1121.1,2850.0,9.0,121.0,0.0,,0.18,,2426.0,1.0,3.0,0.0,6613.0,0.03,108.17,421.0,0,22387.0,94.0,0,41741.0,99.0,
179.0,8.0,28.0,0.0,15192.0,0.08,1375.18,1665.0,9.0,120.0,0.0,37374.0,0.18,1007.27,2235.0,1.0,4.0,0.0,7184.0,0.04,117.77,431.0,0,,,0,,,
180.0,8.0,28.0,0.0,16827.0,0.08,1443.49,1511.0,9.0,126.0,0.0,,0.19,,2434.0,1.0,4.0,0.0,,0.04,,661.0,0,22387.0,90.0,0,41803.0,99.0,
181.0,8.0,29.0,0.0,16705.0,0.09,1278.43,2245.0,4.0,124.0,0.0,,0.19,,351.0,,5.0,0.0,8014.0,0.04,144.2,,0,,,0,,,
182.0,7.0,27.0,0.0,18435.0,0.09,1429.45,2636.0,9.0,130.0,0.0,40073.0,0.2,1621.99,2145.0,3.0,3.0,0.0,7872.0,0.03,131.3,836.0,0,22387.0,92.0,0,42187.0,100.0,
183.0,12.0,34.0,0.0,18042.0,0.11,1326.14,3553.0,5.0,131.0,0.0,,0.21,,2507.0,,4.0,0.0,6777.0,0.03,120.79,,0,,,0,,,
184.0,10.0,37.0,0.0,20314.0,0.1,1859.22,1453.0,6.0,138.0,0.0,,0.22,,1000.0,,4.0,0.0,6937.0,0.03,138.16,,0,22387.0,92.0,0,43097.0,100.0,
185.0,6.0,34.0,0.0,21938.0,0.11,1407.09,2679.0,3.0,129.0,0.0,,0.22,,1120.0,,,,,,,,0,,,0,,,
186.0,10.0,32.0,0.0,21276.0,0.1,1487.35,2717.0,5.0,123.0,0.0,43412.0,0.21,1423.99,583.0,,4.0,0.0,7097.0,0.03,126.37,,0,22387.0,90.0,0,43097.0,99.0,
187.0,9.0,34.0,0.0,22123.0,0.1,1545.64,2037.0,10.0,120.0,0.0,,0.21,,1751.0,,3.0,0.0,6678.0,0.03,129.0,,0,,,,,,
188.0,9.0,39.0,0.0,23540.0,0.11,1621.64,1696.0,10.0,128.0,0.0,,0.22,,3042.0,,3.0,0.0,6798.0,0.03,98.82,,0,,,0,,,
189.0,4.0,29.0,0.0,20542.0,0.09,1814.84,766.0,12.0,139.0,0.0,,0.24,,2910.0,,3.0,0.0,6918.0,0.03,107.48,,0,22387.0,87.0,0,43225.0,90.0,
190.0,10.0,32.0,0.0,20372.0,0.09,1795.02,1458.0,6.0,139.0,0.0,48659.0,0.24,1222.93,373.0,1.0,4.0,0.0,7094.0,0.03,125.85,26.0,0,,,0,,,
191.0,11.0,39.0,0.0,21711.0,0.1,1402.13,2074.0,6.0,141.0,0.0,,0.25,,2514.0,1.0,4.0,0.0,,0.04,,43.0,0,22387.0,72.0,0,43679.0,93.0,
192.0,4.0,41.0,0.0,22168.0,0.11,2052.81,1240.0,8.0,140.0,0.0,,0.24,,1706.0,,5.0,0.0,7317.0,0.04,153.11,,0,,,0,,,
193.0,7.0,37.0,0.0,20298.0,0.1,2106.21,1007.0,7.0,141.0,0.0,,0.24,,1511.0,,4.0,0.0,7414.0,0.04,156.54,,0,22473.0,73.0,0,44135.0,99.0,
194.0,12.0,47.0,0.0,20868.0,0.11,1915.66,4514.0,13.0,147.0,0.0,51511.0,0.25,1344.14,2459.0,2.0,5.0,0.0,7574.0,0.04,128.88,47.0,0,,,0,,,
195.0,5.0,40.0,0.0,22980.0,0.11,1499.82,789.0,10.0,150.0,0.0,,0.25,,1928.0,1.0,5.0,0.0,6666.0,0.03,159.37,448.0,,22473.0,93.0,0,44207.0,99.0,
196.0,4.0,35.0,0.0,20825.0,0.1,2124.63,450.0,10.0,152.0,0.0,,0.25,,1088.0,2.0,7.0,0.0,,0.04,,70.0,0,,,0,,,
197.0,5.0,36.0,0.0,20908.0,0.1,2173.48,1417.0,7.0,147.0,0.0,,0.25,,1514.0,,6.0,0.0,6173.0,0.03,195.12,,0,22473.0,92.0,0,44507.0,99.0,
198.0,9.0,37.0,0.0,20629.0,0.11,1588.9,2352.0,10.0,152.0,0.0,51368.0,0.25,1613.1,1833.0,,5.0,0.0,6299.0,0.03,177.63,,0,,,0,,,
199.0,3.0,35.0,0.0,22845.0,0.11,1911.35,942.0,7.0,156.0,0.0,,0.26,,1184.0,1.0,6.0,0.0,7085.0,0.03,156.31,583.0,0,22473.0,92.0,0,44507.0,100.0,
200.0,7.0,32.0,0.0,20387.0,0.1,1649.92,1849.0,9.0,156.0,0.0,,0.26,,2333.0,1.0,5.0,0.0,6502.0,0.03,173.1,406.0,0,,,0,,,
201.0,5.0,31.0,0.0,20667.0,0.1,1378.11,1280.0,2.0,154.0,0.0,,0.26,,722.0,,,,,,,,0,22473.0,90.0,0,44791.0,99.0,
202.0,7.0,33.0,0.0,20430.0,0.11,1559.97,1122.0,5.0,147.0,0.0,51668.0,0.25,1693.15,597.0,,2.0,0.0,5599.0,0.03,99.31,,0,,,0,,,
203.0,12.0,38.0,0.0,21770.0,0.11,1710.69,1794.0,4.0,145.0,0.0,,0.25,,136.0,,2.0,0.0,5679.0,0.03,64.65,,0,22473.0,90.0,0,44791.0,99.0,
204.0,11.0,44.0,0.0,21827.0,0.11,1453.09,1205.0,10.0,147.0,0.0,,0.25,,2414.0,,1.0,0.0,5470.0,0.03,43.04,,0,,,0,,,
205.0,6.0,45.0,0.0,22969.0,0.11,1856.64,303.0,11.0,152.0,0.0,52304.0,0.26,1681.87,2554.0,,1.0,0.0,5510.0,0.03,34.14,,0,,,0,,,
206.0,8.0,46.0,0.0,23062.0,0.11,2116.96,921.0,5.0,160.0,0.0,,0.27,,565.0,,1.0,0.0,5550.0,0.03,36.57,,0,22473.0,93.0,0,44839.0,100.0,
207.0,6.0,50.0,0.0,22854.0,0.12,1534.0,971.0,8.0,163.0,0.0,,0.27,,1825.0,,,,,,,,0,,,0,,,
208.0,9.0,51.0,0.0,24986.0,0.12,1324.28,3924.0,8.0,162.0,0.0,,0.28,,1975.0,,1.0,0.0,5590.0,0.03,34.88,,0,22473.0,58.0,0,45463.0,76.0,
209.0,5.0,45.0,0.0,23369.0,0.11,2271.95,734.0,16.0,178.0,0.0,,0.29,,4050.0,,1.0,0.0,5630.0,0.03,32.96,,0,,,0,,,
210.0,6.0,45.0,0.0,25173.0,0.12,2041.83,936.0,15.0,185.0,0.0,,0.3,,3136.0,,1.0,0.0,5670.0,0.03,35.12,,0,22729.0,94.0,0,46531.0,99.0,
211.0,12.0,47.0,0.0,22822.0,0.12,2222.66,2925.0,9.0,178.0,0.0,60786.0,0.3,1198.4,1366.0,2.0,1.0,0.0,,0.04,,283.0,0,,,0,,,
212.0,12.0,48.0,0.0,23570.0,0.11,1339.51,1598.0,5.0,173.0,0.0,,0.3,,1721.0,1.0,1.0,0.0,7207.0,0.04,24.94,28.0,0,22729.0,90.0,0,46903.0,100.0,
213.0,8.0,46.0,0.0,20958.0,0.11,2170.61,2893.0,8.0,177.0,0.0,,0.31,,1761.0,2.0,3.0,0.0,7347.0,0.04,57.66,360.0,0,,,0,,,
214.0,5.0,43.0,0.0,22427.0,0.1,1648.26,339.0,9.0,185.0,0.0,,0.32,,2435.0,1.0,4.0,0.0,6801.0,0.03,117.88,560.0,0,22729.0,94.0,0,47287.0,98.0,
215.0,15.0,50.0,0.0,22112.0,0.11,1390.8,2992.0,10.0,187.0,0.0,,0.33,,2283.0,,,,,,,,0,,,0,,,
216.0,5.0,50.0,0.0,21710.0,0.11,2227.2,118.0,7.0,187.0,0.0,66398.0,0.33,1423.37,2100.0,2.0,4.0,0.0,6563.0,0.04,105.99,854.0,0,22729.0,93.0,0,47637.0,99.0,
217.0,6.0,47.0,0.0,20988.0,0.1,1978.53,415.0,10.0,192.0,0.0,,0.34,,2226.0,,5.0,0.0,7604.0,0.04,129.12,,0,,,0,,,
218.0,8.0,48.0,0.0,21550.0,0.11,2026.13,1091.0,10.0,201.0,0.0,,0.35,,3034.0,1.0,5.0,0.0,7804.0,0.04,172.75,400.0,0,,,0,,,
219.0,4.0,47.0,0.0,21554.0,0.1,2017.29,648.0,10.0,201.0,0.0,,0.35,,704.0,1.0,5.0,0.0,6782.0,0.03,147.31,48.0,0,22729.0,92.0,0,48409.0,100.0,
220.0,7.0,44.0,0.0,21679.0,0.11,2208.32,1471.0,12.0,204.0,0.0,,0.36,,3084.0,,,,,,,,0,,,0,,,
221.0,11.0,53.0,0.0,23774.0,0.13,1721.16,3274.0,7.0,203.0,0.0,73830.0,0.36,1482.89,1441.0,2.0,6.0,0.0,6982.0,0.04,165.04,206.0,0,22729.0,93.0,0,49399.0,99.0,
222.0,9.0,52.0,0.0,25607.0,0.13,1596.75,1694.0,7.0,207.0,0.0,,0.37,,1932.0,,7.0,0.0,7431.0,0.04,181.9,,0,,,0,,,
223.0,6.0,51.0,0.0,24264.0,0.12,2220.35,454.0,11.0,207.0,0.0,,0.37,,1704.0,,7.0,0.0,7711.0,0.04,224.3,,0,22857.0,92.0,0,49655.0,76.0,
224.0,5.0,46.0,0.0,23415.0,0.11,2381.48,621.0,8.0,205.0,0.0,,0.37,,1423.0,,6.0,0.0,7552.0,0.04,221.07,,0,,,0,,,
225.0,11.0,53.0,0.0,25155.0,0.13,1827.15,2671.0,8.0,205.0,0.0,,0.37,,1283.0,,,,,,,,0,22857.0,58.0,0,49655.0,66.0,
226.0,11.0,51.0,0.0,23207.0,0.11,1783.66,2203.0,9.0,202.0,0.0,74146.0,0.36,1823.23,504.0,1.0,6.0,0.0,7792.0,0.04,185.53,11.0,0,,,0,,,
227.0,13.0,53.0,0.0,20574.0,0.11,1959.44,1804.0,12.0,207.0,0.0,,0.37,,2646.0,,7.0,0.0,8065.0,0.04,208.63,,0,22857.0,70.0,0,49863.0,89.0,
228.0,6.0,49.0,0.0,21476.0,0.11,1917.99,2306.0,5.0,209.0,0.0,,0.38,,2358.0,,7.0,0.0,8345.0,0.04,230.0,,0,,,0,,,
229.0,6.0,46.0,0.0,21347.0,0.1,2322.57,681.0,9.0,208.0,0.0,,0.38,,1326.0,,6.0,0.0,8247.0,0.04,205.24,,0,22857.0,87.0,0,50479.0,95.0,
230.0,9.0,46.0,0.0,22104.0,0.11,1871.28,2123.0,8.0,202.0,0.0,,0.37,,1874.0,1.0,5.0,0.0,,0.04,,110.0,0,,,0,,,
231.0,9.0,44.0,0.0,21923.0,0.1,1755.09,1702.0,7.0,194.0,0.0,75612.0,0.35,1688.97,2018.0,1.0,5.0,0.0,7645.0,0.04,163.97,8.0,0,22857.0,92.0,0,50479.0,99.0,
232.0,8.0,45.0,0.0,20270.0,0.1,1787.89,1120.0,11.0,200.0,0.0,,0.36,,2710.0,,6.0,0.0,7875.0,0.04,173.86,,0,,,0,,,
233.0,9.0,44.0,0.0,21646.0,0.1,1854.84,2120.0,3.0,193.0,0.0,,0.36,,830.0,,5.0,0.0,6720.0,0.03,167.19,,0,22857.0,91.0,0,50479.0,100.0,
234.0,11.0,47.0,0.0,21656.0,0.11,1850.99,1924.0,12.0,201.0,0.0,,0.36,,2377.0,,4.0,0.0,6654.0,0.03,133.98,,0,,,0,,,
235.0,6.0,47.0,0.0,21885.0,0.11,1884.92,1412.0,9.0,198.0,0.0,71477.0,0.35,1681.63,1751.0,1.0,4.0,0.0,,0.03,,770.0,0,,,0,,,
236.0,5.0,36.0,0.0,20323.0,0.1,1773.38,1614.0,9.0,197.0,0.0,,0.35,,1513.0,2.0,3.0,0.0,6229.0,0.03,115.0,33.0,0,22857.0,92.0,0,50479.0,100.0,
237.0,6.0,38.0,0.0,20955.0,0.1,1863.54,1115.0,7.0,200.0,0.0,,0.36,,1516.0,,5.0,0.0,6438.0,0.03,144.75,,0,,,0,,,
238.0,10.0,39.0,0.0,19380.0,0.1,1942.47,3469.0,7.0,198.0,0.0,,0.36,,1918.0,1.0,6.0,0.0,6827.0,0.03,170.32,168.0,0,22857.0,91.0,0,50479.0,100.0,
239.0,10.0,41.0,0.0,21198.0,0.11,1223.4,3082.0,9.0,199.0,0.0,,0.37,,1531.0,1.0,6.0,0.0,,0.03,,6.0,0,,,0,,,
240.0,8.0,40.0,0.0,20881.0,0.1,1563.56,1758.0,10.0,205.0,0.0,75875.0,0.37,1722.45,2810.0,1.0,8.0,0.0,7445.0,0.04,202.11,340.0,0,22953.0,86.0,0,50479.0,100.0,
241.0,15.0,44.0,0.0,22966.0,0.11,1461.8,4992.0,9.0,202.0,0.0,,0.37,,1610.0,,5.0,0.0,6268.0,0.03,219.08,,0,,,0,,,
242.0,6.0,41.0,0.0,21593.0,0.11,1779.02,1359.0,11.0,208.0,0.0,,0.36,,1696.0,2.0,5.0,0.0,6940.0,0.03,152.82,1127.0,0,22953.0,88.0,0,50479.0,95.0,
243.0,8.0,39.0,0.0,21808.0,0.11,1776.55,1113.0,14.0,210.0,0.0,,0.38,,4849.0,,5.0,0.0,6668.0,0.03,160.94,,0,,,0,,,
244.0,9.0,39.0,0.0,22457.0,0.11,1968.58,2296.0,7.0,208.0,0.0,,0.36,,1192.0,,,,,,,,0,22953.0,92.0,0,50797.0,80.0,
245.0,8.0,37.0,0.0,22857.0,0.11,1764.9,2235.0,8.0,208.0,0.0,,0.37,,2911.0,,5.0,0.0,6868.0,0.03,162.4,,0,,,0,,,
246.0,6.0,36.0,0.0,23446.0,0.11,1713.86,1374.0,16.0,221.0,0.0,77030.0,0.38,1384.37,3733.0,,4.0,0.0,6748.0,0.03,158.53,,0,22953.0,91.0,0,50797.0,99.0,
247.0,3.0,27.0,0.0,21816.0,0.1,2123.33,273.0,9.0,225.0,0.0,,0.39,,835.0,,4.0,0.0,6908.0,0.03,132.47,,0,,,0,,,
248.0,7.0,27.0,0.0,21300.0,0.1,1326.53,2110.0,8.0,224.0,0.0,,0.39,,1013.0,1.0,4.0,0.0,6798.0,0.03,120.3,22.0,0,22953.0,90.0,0,51719.0,98.0,
249.0,7.0,29.0,0.0,22355.0,0.11,1168.52,2283.0,9.0,225.0,0.0,,0.39,,2266.0,,,,,,,,0,,,0,,,
250.0,11.0,29.0,0.0,21107.0,0.1,1683.41,3364.0,11.0,233.0,0.0,,0.39,,1441.0,1.0,3.0,0.0,6509.0,0.03,129.48,83.0,0,,,0,,,
251.0,11.0,33.0,0.0,23249.0,0.11,903.75,4091.0,8.0,232.0,0.0,80699.0,0.4,1761.8,1908.0,1.0,3.0,0.0,6969.0,0.03,117.6,35.0,0,22953.0,90.0,0,52061.0,99.0,
252.0,9.0,34.0,0.0,22941.0,0.11,1529.19,2145.0,9.0,228.0,0.0,,0.4,,1609.0,1.0,4.0,0.0,7146.0,0.03,112.63,108.0,0,,,0,,,
253.0,6.0,29.0,0.0,23443.0,0.11,1557.49,1613.0,8.0,226.0,0.0,,0.4,,496.0,,4.0,0.0,7804.0,0.04,142.82,,0,22953.0,92.0,0,52189.0,100.0,
254.0,8.0,32.0,0.0,20605.0,0.1,1448.81,372.0,3.0,227.0,0.0,,0.4,,325.0,,4.0,0.0,7964.0,0.04,131.86,,0,,,0,,,
255.0,7.0,30.0,0.0,19526.0,0.1,1612.84,1108.0,8.0,221.0,0.0,82336.0,0.41,2297.24,1983.0,,,,,,,,0,22953.0,92.0,0,52189.0,100.0,
256.0,13.0,33.0,0.0,19891.0,0.11,1479.93,4470.0,3.0,221.0,0.0,,0.41,,759.0,,4.0,0.0,8124.0,0.04,133.42,,0,,,0,,,
257.0,7.0,36.0,0.0,22530.0,0.11,1464.27,2302.0,11.0,214.0,0.0,,0.39,,1242.0,2.0,5.0,0.0,8308.0,0.04,137.02,27.0,0,22953.0,90.0,0,52573.0,99.0,
258.0,6.0,33.0,0.0,23463.0,0.12,1469.87,1861.0,7.0,214.0,0.0,,0.39,,1138.0,,5.0,0.0,8244.0,0.04,181.2,,0,,,0,,,
259.0,12.0,39.0,0.0,24235.0,0.13,1812.25,3332.0,13.0,220.0,0.0,80736.0,0.4,2127.23,3656.0,,5.0,0.0,8444.0,0.04,167.12,,0,22953.0,86.0,0,52573.0,99.0,
260.0,9.0,45.0,0.0,26498.0,0.13,1414.16,2475.0,8.0,225.0,0.0,,0.42,,3009.0,,,,,,,,0,,,0,,,
261.0,8.0,41.0,0.0,25806.0,0.12,1622.68,2137.0,5.0,219.0,0.0,,0.42,,507.0,,5.0,0.0,10692.0,0.05,164.48,,0,22953.0,60.0,0,52829.0,95.0,
262.0,8.0,41.0,0.0,25174.0,0.12,1514.49,1528.0,9.0,213.0,0.0,,0.42,,2772.0,,5.0,0.0,10892.0,0.05,158.42,,0,,,0,,,
263.0,10.0,43.0,0.0,25850.0,0.12,1682.22,2977.0,11.0,219.0,0.0,,0.42,,1781.0,,2.0,0.0,10142.0,0.05,133.89,,0,22953.0,92.0,0,52829.0,99.0,
264.0,8.0,38.0,0.0,21463.0,0.11,1501.54,774.0,6.0,218.0,0.0,83065.0,0.41,1752.1,120.0,,1.0,0.0,9673.0,0.05,61.19,,0,,,0,,,
265.0,7.0,38.0,0.0,22098.0,0.11,1933.33,1113.0,11.0,218.0,0.0,,0.41,,1984.0,,1.0,0.0,9713.0,0.05,34.64,,0,22953.0,90.0,0,52829.0,99.0,
266.0,5.0,36.0,0.0,21450.0,0.1,1656.78,1221.0,6.0,213.0,0.0,,0.4,,2444.0,1.0,1.0,0.0,,0.05,,42.0,0,,,0,,,
267.0,6.0,36.0,0.0,22727.0,0.11,1695.42,1705.0,9.0,211.0,0.0,,0.39,,1170.0,,2.0,0.0,9825.0,0.05,55.3,,0,,,0,,,
268.0,7.0,33.0,0.0,21607.0,0.11,1448.8,770.0,6.0,204.0,0.0,,0.38,,1361.0,1.0,3.0,0.0,10494.0,0.05,63.17,579.0,0,22953.0,91.0,0,52829.0,99.0,
269.0,7.0,33.0,0.0,21400.0,0.1,1849.12,1378.0,10.0,202.0,0.0,78582.0,0.38,1871.87,1396.0,,3.0,0.0,10614.0,0.05,98.52,,0,,,0,,,
270.0,5.0,30.0,0.0,20611.0,0.1,1687.04,664.0,9.0,207.0,0.0,,0.39,,1827.0,,,,,,,,0,22953.0,92.0,0,52829.0,100.0,
271.0,11.0,30.0,0.0,17816.0,0.09,1196.0,1941.0,6.0,204.0,0.0,,0.39,,852.0,,3.0,0.0,10734.0,0.05,97.99,,0,,,0,,,
272.0,6.0,31.0,0.0,17496.0,0.09,1606.04,1608.0,7.0,202.0,0.0,,0.39,,1438.0,,3.0,0.0,10854.0,0.05,102.79,,0,22953.0,90.0,0,52829.0,99.0,
273.0,9.0,36.0,0.0,18170.0,0.09,1465.88,2032.0,10.0,208.0,0.0,,0.4,,4102.0,1.0,3.0,0.0,10974.0,0.05,97.7,310.0,0,,,0,,,
274.0,8.0,37.0,0.0,18316.0,0.09,1711.42,3015.0,10.0,209.0,0.0,82720.0,0.4,1643.75,873.0,1.0,3.0,0.0,9293.0,0.05,94.69,770.0,0,22953.0,92.0,0,52829.0,99.0,
275.0,9.0,43.0,0.0,22223.0,0.11,1148.44,3218.0,9.0,212.0,0.0,,0.41,,2123.0,,,,,,,,0,,,0,,,
276.0,2.0,36.0,0.0,20409.0,0.1,1994.08,915.0,6.0,208.0,0.0,,0.41,,1805.0,,2.0,0.0,9373.0,0.05,67.85,,0,22953.0,70.0,0,52829.0,81.0,
