implementation,workload,request_rate,seed,model,requests,completed,goodput,joint_slo,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,tpot_p50_ms,tpot_p95_ms,tpot_p99_ms,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms
paper-faithful-v3-alg2only,steady,8,1,model_2,356,356,0.11,0.09269662921348315,94.84302997589111,179.5501708984375,221.9634294509884,41.928708807016534,49.513079226017,56.82701986768968,5775.181233504554,16848.53339950496,17898.146874047234
paper-faithful-v3-alg2only,steady,8,1,model_3,553,553,0.09333333333333334,0.05063291139240506,100.60954093933105,226.38087272644034,351.14161491394094,48.53979560236136,59.19845104217529,67.22056508064271,6215.442076994805,19428.326509991894,20966.39689612901
paper-faithful-v3-alg2only,steady,8,1,model_4,265,265,0.28,0.3169811320754717,96.8332290649414,189.74614143371582,248.04725646972742,43.50809097290039,53.749205101103996,66.57343626022352,5819.774306990439,17125.5707303877,18095.242776863743
paper-faithful-v3-alg2only,steady,8,1,model_5,687,687,0.023333333333333334,0.010189228529839884,131.07943534851074,372.7426052093505,580.7236385345457,69.39402585307127,89.26045000553128,112.04180836677548,7716.152711014729,29246.923926897576,30406.305295460043
paper-faithful-v3-alg2only,steady,8,1,model_6,383,383,0.006666666666666667,0.005221932114882507,121.40035629272461,271.6006517410278,361.1310625076294,53.930766765887924,62.58642375469208,72.90383909979175,6894.500466005411,22044.423817205825,23028.006798384013
paper-faithful-v3-alg2only,steady,8,2,model_1,398,398,0.06333333333333334,0.04773869346733668,75.0892162322998,159.82327461242667,189.73315954208354,35.070141002258154,45.82902256385747,58.8485138118267,3716.985922495951,13803.306277212687,15334.7456902673
paper-faithful-v3-alg2only,steady,8,2,model_2,191,191,0.08666666666666667,0.13612565445026178,90.84701538085938,158.30254554748535,215.23351669311498,37.87983902018447,43.80576607545955,56.02894425392149,4516.5879059932195,15347.71393702249,15954.316051187923
paper-faithful-v3-alg2only,steady,8,2,model_3,417,417,0.12,0.08633093525179857,95.20769119262695,186.26694679260254,245.81764221191406,44.65169024964174,54.34420529533835,62.44842158423528,6623.626369982958,18286.501412797952,19260.793469015043
paper-faithful-v3-alg2only,steady,8,2,model_4,362,362,0.25333333333333335,0.20994475138121546,93.52850914001465,177.34767198562622,254.81048822402926,44.68326159309916,56.081712245941155,68.99134144186972,5368.981275998522,18292.338655253116,18954.245364881062
paper-faithful-v3-alg2only,steady,8,2,model_5,505,505,0.013333333333333334,0.007920792079207921,132.49874114990234,311.67507171630757,515.5973052978503,65.31985476613045,77.43219777157431,92.28589832782743,8115.908716979902,26602.498983003898,27165.01738677849
