implementation,workload,request_rate,seed,model,requests,completed,goodput,joint_slo,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,tpot_p50_ms,tpot_p95_ms,tpot_p99_ms,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms
paper-faithful-v3,bursty,8,2,model_5,566,566,1.1466666666666667,0.607773851590106,82.94081687927246,802.4802803993225,9733.818829059603,31.59365374951569,65.48603022327791,117.04818457365036,3606.486851000227,18867.76788975112,25206.510016789267
paper-faithful-v3,bursty,8,2,model_6,564,564,0.84,0.44680851063829785,108.28757286071777,4372.341680526746,8796.996052265169,38.26086684217992,63.08046484236402,89.70019489526749,5839.950080495328,17445.271154389782,20078.09785430582
paper-faithful-v3,bursty,8,3,model_1,154,154,0.23333333333333334,0.45454545454545453,60.11199951171875,132.29120969772336,3799.0048527717586,22.06721122448261,32.48909972111384,41.20517216230693,3993.6323430156335,10117.505252541741,11912.07031075115
paper-faithful-v3,bursty,8,3,model_2,246,246,0.6,0.7317073170731707,39.80982303619385,3429.684817790985,5599.8655438423175,14.742699723158315,35.6144828181113,92.84802302718163,2947.4239560076967,9936.317242507357,13265.10962595203
paper-faithful-v3,bursty,8,3,model_3,300,300,0.5,0.5,80.76155185699463,199.5341300964356,351.36872053146357,36.81367835519034,55.45062203215273,64.54147612788404,5164.999394502956,16841.65032497549,19774.970414432755
paper-faithful-v3,bursty,8,3,model_4,454,454,1.2633333333333334,0.8348017621145375,63.63105773925781,172.94529676437347,932.3541975021208,30.054166936199756,45.57300568666568,49.516475840134625,2907.3333330161404,14925.396886053199,16951.051730285104
paper-faithful-v3,bursty,8,3,model_5,647,647,1.2033333333333334,0.5579598145285936,85.44278144836426,280.1719427108764,409.2346429824826,37.33693010666791,75.04623609204444,91.87498780397267,4654.974339006003,16709.439397006638,19429.980782805356
paper-faithful-v3,bursty,8,3,model_6,648,648,1.13,0.5231481481481481,88.22131156921387,254.85634803771973,426.6680479049681,36.62384833608355,60.43419351180393,85.44259443879109,4114.976863987977,16262.699306843568,19897.421967277187
released-prototype,steady,8,1,model_1,168,168,0.02,0.03571428571428571,77.93426513671875,169.05814409255981,219.27031040191665,34.69716753396723,44.65983361005784,52.77513771897506,2686.0936360026244,14000.54687906086,14699.333039446214
released-prototype,steady,8,1,model_2,356,356,0.11333333333333333,0.09550561797752809,89.408278465271,167.78963804244995,219.06906366348267,41.52614329800461,51.49436667561531,67.64113227526344,5571.191811002791,16560.111652768683,17454.27499999932
released-prototype,steady,8,1,model_3,553,553,0.13666666666666666,0.07414104882459313,104.90727424621582,244.9007034301757,524.9849891662606,49.12459850311279,60.70809448376679,71.14476295312247,6479.554674006067,20241.73821361037,21886.127656110333
released-prototype,steady,8,1,model_4,265,265,0.29,0.3283018867924528,96.30727767944336,206.6672325134277,268.9631271362305,42.836538449985774,50.62225660541485,58.23591470718394,5603.373163001379,17044.01275739656,18224.827818467747
released-prototype,steady,8,1,model_5,687,687,0.013333333333333334,0.005822416302765648,135.80656051635742,355.131888389587,681.4881753921507,70.51977991056042,98.11838800689566,142.88974713195446,7854.158375994302,29187.236137906435,35742.925813238835
released-prototype,steady,8,1,model_6,383,383,0.013333333333333334,0.010443864229765013,129.7135353088379,291.82238578796375,560.3595209121709,54.65903309728369,64.49850758461102,77.7134543657303,7092.239327990683,22092.612258391455,23122.400380161707
released-prototype,steady,8,2,model_1,398,398,0.05333333333333334,0.04020100502512563,77.5139331817627,151.79899930953974,187.5800848007202,36.05498489565574,45.49188010700761,50.25350801073584,3774.226017485489,14353.03571364493,15115.479502822562
released-prototype,steady,8,2,model_2,191,191,0.07666666666666666,0.12041884816753927,79.60081100463867,152.10533142089844,230.9927940368651,37.9575990861462,45.94776540994644,55.84072917699811,4711.317427980248,15077.724020506139,16136.28896411683
released-prototype,steady,8,2,model_3,417,417,0.13333333333333333,0.09592326139088729,96.4667797088623,183.6674690246582,217.54018783569333,44.592462886463515,53.14597163689146,63.62260391545844,6648.438219999662,18276.05268819607,18656.256100634346
released-prototype,steady,8,2,model_4,362,362,0.22333333333333333,0.1850828729281768,107.91134834289551,187.2958660125732,273.7541508674619,45.44580709453964,58.326479748638675,73.47288619037022,5232.730748495669,18685.349985351786,19026.570929630543
released-prototype,steady,8,2,model_5,505,505,0.013333333333333334,0.007920792079207921,131.48880004882812,310.05702018737793,501.9669723510741,64.59890368084113,79.22518253326416,90.29976427555083,8034.061253012624,26429.42658441607,27351.283123788886
released-prototype,steady,8,2,model_6,555,555,0.01,0.005405405405405406,124.34148788452148,265.64438343048096,392.1750068664551,61.019111424684525,74.10139378748441,91.18433415889751,7806.49016800453,25081.344492587956,25967.206511735567
released-prototype,steady,8,3,model_1,173,173,0.47333333333333333,0.8208092485549133,55.021047592163086,102.03442573547365,126.83344841003418,20.968210246554765,23.475681359951313,26.26406788825989,3521.2188010045793,8241.677877004258,8543.5540652473
released-prototype,steady,8,3,model_2,244,244,0.8133333333333334,1.0,60.970306396484375,108.6429357528686,123.58357429504393,26.334067991664096,30.21184881367991,33.153938107785926,3102.788470001542,10562.693401434808,10758.81293626997
released-prototype,steady,8,3,model_3,328,328,1.0733333333333333,0.9817073170731707,72.73101806640625,143.004298210144,228.99504423141522,30.081446950802697,34.26530606881204,37.663758380545524,4856.328513487824,12067.637810099404,12421.276507350849
released-prototype,steady,8,3,model_4,386,386,1.2666666666666666,0.9844559585492227,76.1643648147583,148.8054394721985,240.5881047248836,31.390298683274573,35.7463238760829,41.944252951700875,3967.6681800046936,12555.506515491288,12859.649273547982
released-prototype,steady,8,3,model_5,548,548,0.4,0.21897810218978103,109.12299156188965,312.1158480644224,508.05640697479043,44.913301925334125,57.8683246175448,68.8609257333385,5683.047817001352,19068.442506527936,20578.23617463611
released-prototype,steady,8,3,model_6,746,746,0.20333333333333334,0.08176943699731903,110.81135272979736,311.35451793670654,495.2627658843992,47.50412368353601,60.17706849995781,76.82271748781201,5429.570169493672,19338.514131995908,20477.48735165223
