model,model_path,source_gpu,target_gpu,migration_start,target_ready_time,migration_end,migration_latency_s,service_downtime_s,migration_total_s,ordering,readiness_barrier,latency_is_submission_only,weight_bytes,kv_bytes,total_bytes,transfer_path,effective_gbps,success,peak_kvpr_before,peak_kvpr_after,tau,alg1_cycle,migration_id,implementation,workload,request_rate,seed
model_3,meta-llama/Llama-3.2-3B,1,0,1787163415.9034936,1787163417.508614,1787163429.2474704,1.6051204204559326,0.0,13.343976736068726,target-first,1,0,7213504512,0,7213504512,gpu-to-gpu-p2p,15.615441837920834,True,0.07451610586326249,0.05183854739944272,0.00035,7,1,paper-faithful-v4,bursty,8,1
model_1,meta-llama/Llama-3.2-1B,0,1,1787163449.496831,1787163450.9647815,1787163461.6482549,1.4679505825042725,0.0,12.151423931121826,target-first,1,0,2996965376,0,2996965376,gpu-to-gpu-p2p,15.060020659954029,True,0.12269504642535044,0.09959753085602993,0.00035,12,2,paper-faithful-v4,bursty,8,1
model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787163476.8617876,1787163505.052799,1787163505.052799,28.191011428833008,28.191011428833008,28.191011428833008,source-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,22.39376684153892,True,,,,,3,paper-faithful-v4,bursty,8,1
model_3,meta-llama/Llama-3.2-3B,0,1,1787163481.9347138,1787163485.338955,1787163493.3531976,3.4042410850524902,0.0,11.41848373413086,target-first,1,0,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,7.51789879905785,True,0.10856024216761143,0.09647933498969112,0.00035,17,4,paper-faithful-v4,bursty,8,1
model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787163513.6299384,1787163516.090232,1787163517.406913,2.4602935314178467,0.0,3.776974678039551,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,6.766507666764132,True,0.07855439333709144,0.06856730083909408,0.00035,22,5,paper-faithful-v4,bursty,8,1
model_1,meta-llama/Llama-3.2-1B,1,0,1787163544.1669867,1787163546.548054,1787163547.439627,2.3810672760009766,0.0,3.2726402282714844,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,13.96955802753671,True,0.09792524225017123,0.09487816420378464,0.00035,28,6,paper-faithful-v4,bursty,8,1
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787163554.337694,1787163659.7883003,1787163659.7883003,105.45060634613037,105.45060634613037,105.45060634613037,source-first,1,0,6794207232,0,6794207232,gpu-to-gpu-p2p,15.414151638784203,True,,,,,7,paper-faithful-v4,bursty,8,1
model_5,meta-llama/Llama-3.1-8B,0,1,1787163579.7403371,1787163583.2781467,1787163599.1486385,3.5378096103668213,0.0,19.40830135345459,target-first,1,0,16060522496,0,16060522496,gpu-to-gpu-p2p,15.617367556750223,True,0.06738533325571622,0.05796454557129483,0.00035,35,8,paper-faithful-v4,bursty,8,1
model_3,meta-llama/Llama-3.2-3B,1,0,1787163640.1419811,1787163642.461661,1787163657.6755657,2.3196799755096436,0.0,17.533584594726562,target-first,1,0,7213504512,0,7213504512,gpu-to-gpu-p2p,15.615441837920834,True,0.056916758978906724,0.055207029746021354,0.00035,44,9,paper-faithful-v4,bursty,8,1
model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787163673.5181239,1787163676.142266,1787163687.4088588,2.6241421699523926,0.0,13.890734910964966,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,9.589067171657993,True,0.11855163321342786,0.09134590969826802,0.00035,48,10,paper-faithful-v4,bursty,8,1
model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787163733.5947394,1787163736.0535684,1787163746.1154664,2.458828926086426,0.0,12.520726919174194,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,22.39376684153892,True,0.08683099306610428,0.0698114829497048,0.00035,58,11,paper-faithful-v4,bursty,8,1
model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787163766.675895,1787163768.4635253,1787163784.409878,1.787630319595337,0.0,17.733983039855957,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,6.766507666764132,True,0.11500633376407653,0.09411297874990249,0.00035,63,12,paper-faithful-v4,bursty,8,1
model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787163799.9358237,1787163801.9707775,1787163813.9272316,2.0349538326263428,0.0,13.991407871246338,target-first,1,0,3554176000,0,3554176000,gpu-to-gpu-p2p,14.061467312678504,True,0.1343641025007327,0.1272735376410425,0.00035,67,13,paper-faithful-v4,bursty,8,1
model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787164032.6845152,1787164035.7333083,1787164037.4496884,3.048793077468872,0.0,4.7651731967926025,target-first,1,0,15231233024,0,15231233024,gpu-to-gpu-p2p,16.16205961434942,True,0.0010691327573524952,0.000712713099143465,0.00035,1,0,paper-faithful-v4,bursty,8,2
model_5,meta-llama/Llama-3.1-8B,0,1,1787164062.915282,1787164065.96834,1787164066.6883466,3.053057909011841,0.0,3.773064613342285,target-first,1,0,16060522496,0,16060522496,gpu-to-gpu-p2p,16.303341381073665,True,0.07857568928984694,0.05773347817339306,0.00035,7,1,paper-faithful-v4,bursty,8,2
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787164093.1014097,1787164096.581918,1787164107.3714924,3.480508327484131,0.0,14.270082712173462,target-first,1,0,6794207232,0,6794207232,gpu-to-gpu-p2p,15.238900660694874,True,0.05756042332453317,0.04353087100458459,0.00035,13,2,paper-faithful-v4,bursty,8,2
model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787164127.6292322,1787164130.9372368,1787164132.173859,3.30800461769104,0.0,4.544626712799072,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,7.074384509186673,True,0.044819841197033514,0.0629882832593518,0.00035,18,3,paper-faithful-v4,bursty,8,2
model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787164157.962372,1787164160.2903197,1787164176.7316995,2.3279476165771484,0.0,18.769327402114868,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,11.424533564498505,True,0.14602118820668541,0.091090467125297,0.00035,24,4,paper-faithful-v4,bursty,8,2
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787164176.788749,1787164215.8781993,1787164215.8781993,39.08945035934448,39.08945035934448,39.08945035934448,source-first,1,0,6794207232,0,6794207232,gpu-to-gpu-p2p,15.238900660694874,True,,,,,5,paper-faithful-v4,bursty,8,2
model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787164197.1553304,1787164198.8854308,1787164199.617753,1.730100393295288,0.0,2.4624226093292236,target-first,1,0,3554176000,0,3554176000,gpu-to-gpu-p2p,14.624933514379087,True,0.09984908896298102,0.09475599210989,0.00035,29,6,paper-faithful-v4,bursty,8,2
model_3,meta-llama/Llama-3.2-3B,1,0,1787164227.744301,1787164230.1639686,1787164238.1309555,2.4196674823760986,0.0,10.386654376983643,target-first,1,0,7213504512,0,7213504512,gpu-to-gpu-p2p,14.886886165854063,True,0.07965128904891453,0.05727498190878206,0.00035,35,7,paper-faithful-v4,bursty,8,2
model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787164258.6276207,1787164262.2303977,1787164276.2572215,3.6027770042419434,0.0,17.629600763320923,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,7.074384509186673,True,0.04666034968323022,0.042277405948440636,0.00035,40,8,paper-faithful-v4,bursty,8,2
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787164291.7644978,1787164294.5856252,1787164310.517663,2.821127414703369,0.0,18.753165245056152,target-first,1,0,6794207232,0,6794207232,gpu-to-gpu-p2p,15.238900660694874,True,0.13884612479983682,0.11688109176726771,0.00035,44,9,paper-faithful-v4,bursty,8,2
model_3,meta-llama/Llama-3.2-3B,0,1,1787164325.9286284,1787164327.943862,1787164343.207124,2.0152335166931152,0.0,17.27849555015564,target-first,1,0,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,7.745020076165523,True,0.10312441510889989,0.08565587428609096,0.00035,48,10,paper-faithful-v4,bursty,8,2
model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787164358.6046243,1787164361.1284559,1787164378.3996162,2.523831605911255,0.0,19.794991970062256,target-first,1,0,15231233024,0,15231233024,gpu-to-gpu-p2p,16.16205961434942,True,0.12550224372905727,0.08452730444364201,0.00035,52,11,paper-faithful-v4,bursty,8,2
model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787164378.5036457,1787164449.570344,1787164449.570344,71.0666983127594,71.0666983127594,71.0666983127594,source-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,7.074384509186673,True,,,,,12,paper-faithful-v4,bursty,8,2
model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787164388.9919114,1787164390.745721,1787164396.4964077,1.7538096904754639,0.0,7.504496335983276,target-first,1,0,3554176000,0,3554176000,gpu-to-gpu-p2p,14.624933514379087,True,0.07086983275132934,0.0708371784781372,0.00035,55,13,paper-faithful-v4,bursty,8,2
model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787164422.259808,1787164424.7658107,1787164445.3419387,2.50600266456604,0.0,23.082130670547485,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,11.424533564498505,True,0.20403782818709493,0.11950063462536076,0.00035,61,14,paper-faithful-v4,bursty,8,2
model_2,Qwen/Qwen2.5-1.5B-Instruct,0,1,1787164455.6645749,1787164457.0715399,1787164457.8827944,1.4069650173187256,0.0,2.218219518661499,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,6.390642106472473,True,0.058422732994550676,0.06156293163463717,0.00035,64,15,paper-faithful-v4,bursty,8,2
model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787164678.6714618,1787164681.0025609,1787164695.232841,2.331099033355713,0.0,16.561379194259644,target-first,1,0,15231233024,0,15231233024,gpu-to-gpu-p2p,15.67072926680723,True,0.01113073556589543,0.009885556930771278,0.00035,2,0,paper-faithful-v4,bursty,8,3
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787164710.3473024,1787164711.9599283,1787164713.2253006,1.6126258373260498,0.0,2.877998113632202,target-first,1,0,6794207232,0,6794207232,gpu-to-gpu-p2p,14.957130497267835,True,0.08840414213371715,0.07756732109217228,0.00035,6,1,paper-faithful-v4,bursty,8,3
model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787164740.6111577,1787164743.0582554,1787164757.6778803,2.4470977783203125,0.0,17.066722631454468,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,8.990555597998947,True,0.09286376362506671,0.073213874791226,0.00035,12,2,paper-faithful-v4,bursty,8,3
model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787164772.8479471,1787164775.2858412,1787164777.20491,2.437894105911255,0.0,4.3569629192352295,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,6.985182656850155,True,0.09381696159219083,0.09003932884774159,0.00035,16,3,paper-faithful-v4,bursty,8,3
model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787164803.223788,1787164804.682202,1787164805.6054873,1.458414077758789,0.0,2.381699323654175,target-first,1,0,3554176000,0,3554176000,gpu-to-gpu-p2p,13.111603558976375,True,0.05837150685684987,0.06185295109061022,0.00035,22,4,paper-faithful-v4,bursty,8,3
model_3,meta-llama/Llama-3.2-3B,1,0,1787164833.6298487,1787164835.6958027,1787164842.5660954,2.0659539699554443,0.0,8.936246633529663,target-first,1,0,7213504512,0,7213504512,gpu-to-gpu-p2p,14.563458522959756,True,0.06915613592966215,0.061540190671745314,0.00035,28,5,paper-faithful-v4,bursty,8,3
model_3,meta-llama/Llama-3.2-3B,0,1,1787164868.164433,1787164869.9440536,1787164870.750199,1.77962064743042,0.0,2.585766077041626,target-first,1,0,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,6.091162281505382,True,0.04239695069550434,0.04608646308804058,0.00035,34,6,paper-faithful-v4,bursty,8,3
model_1,meta-llama/Llama-3.2-1B,0,1,1787164898.7376475,1787164901.0359704,1787164909.0865338,2.298322916030884,0.0,10.348886251449585,target-first,1,0,2996965376,0,2996965376,gpu-to-gpu-p2p,13.89212607457464,True,0.04064472673023577,0.0351428060729814,0.00035,40,7,paper-faithful-v4,bursty,8,3
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787164929.5999675,1787164931.9874601,1787164933.340854,2.3874926567077637,0.0,3.7408864498138428,target-first,1,0,6794207232,0,6794207232,gpu-to-gpu-p2p,14.957130497267835,True,0.1601672788242779,0.1456010220359459,0.00035,45,8,paper-faithful-v4,bursty,8,3
model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787164966.2506053,1787164968.5754545,1787164983.3931723,2.3248491287231445,0.0,17.142566919326782,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,6.985182656850155,True,0.1021102906343682,0.07776817414275482,0.00035,52,9,paper-faithful-v4,bursty,8,3
model_1,meta-llama/Llama-3.2-1B,1,0,1787164998.8812194,1787165002.446144,1787165009.6076872,3.564924716949463,0.0,10.726467847824097,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,14.173061186323899,True,0.0557954584906534,0.041321548355760275,0.00035,56,10,paper-faithful-v4,bursty,8,3
model_3,meta-llama/Llama-3.2-3B,1,0,1787165030.0918956,1787165031.485207,1787165033.2722893,1.3933115005493164,0.0,3.180393695831299,target-first,1,0,7213504512,0,7213504512,gpu-to-gpu-p2p,14.563458522959756,True,0.0841505067684659,0.07637888537428304,0.00035,61,11,paper-faithful-v4,bursty,8,3
model_1,meta-llama/Llama-3.2-1B,0,1,1787165087.9750848,1787165088.823963,1787165098.1618416,0.8488781452178955,0.0,10.18675684928894,target-first,1,0,2996965376,0,2996965376,gpu-to-gpu-p2p,13.89212607457464,True,0.050565277878696066,0.041331747747807034,0.00035,72,12,paper-faithful-v4,bursty,8,3
