model,model_path,source_gpu,target_gpu,migration_start,target_ready_time,migration_end,migration_latency_s,service_downtime_s,migration_total_s,ordering,readiness_barrier,latency_is_submission_only,weight_bytes,kv_bytes,total_bytes,transfer_path,effective_gbps,success,peak_kvpr_before,peak_kvpr_after,tau,alg1_cycle,migration_id,implementation,workload,request_rate,seed
model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787133868.9164472,1787133871.1073034,1787133885.707194,2.1908562183380127,0.0,16.790746927261353,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,5.320181513939164,True,0.039975483731773606,,0.00035,2,0,paper-faithful-v3,bursty,20,1
model_1,meta-llama/Llama-3.2-1B,0,1,1787133900.9034655,1787133902.531571,1787133903.6162355,1.6281054019927979,0.0,2.7127699851989746,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,7.195628933195941,True,0.15774611910706018,,0.00035,6,1,paper-faithful-v3,bursty,20,1
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787133931.6217306,1787133933.0748754,1787133943.5638778,1.4531447887420654,0.0,11.942147254943848,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,7.35803573321974,True,0.2175898873341363,,0.00035,12,2,paper-faithful-v3,bursty,20,1
model_2,Qwen/Qwen2.5-1.5B-Instruct,0,1,1787133964.0207684,1787133964.8979056,1787133965.8973327,0.8771371841430664,0.0,1.8765642642974854,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,4.077900158735694,True,0.227374549017741,,0.00035,17,3,paper-faithful-v3,bursty,20,1
model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787133994.593237,1787133996.138607,1787133996.7949483,1.545370101928711,0.0,2.201711416244507,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,5.436200694734973,True,0.3433669537347299,,0.00035,23,4,paper-faithful-v3,bursty,20,1
model_1,meta-llama/Llama-3.2-1B,0,1,1787134041.553132,1787134042.3740246,1787134161.3175988,0.8208925724029541,0.0,119.76446676254272,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,7.195628933195941,True,,,,,5,paper-faithful-v3,bursty,20,1
model_5,meta-llama/Llama-3.1-8B,0,1,1787134056.8885484,1787134058.7064397,1787134072.0868633,1.8178913593292236,0.0,15.198314905166626,target-first,1,0,16060522496,0,16060522496,host-to-device + helper-gpu-p2p,12.119318048748934,True,0.21478775150032914,,0.00035,35,6,paper-faithful-v3,bursty,20,1
model_1,meta-llama/Llama-3.2-1B,1,0,1787134087.5337355,1787134088.2033358,1787134088.6922045,0.669600248336792,0.0,1.1584689617156982,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,6.151692051156006,True,0.13821333716633993,,0.00035,39,7,paper-faithful-v3,bursty,20,1
model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787134123.7825613,1787134125.0769742,1787134134.6405647,1.2944128513336182,0.0,10.858003377914429,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,5.320181513939164,True,0.27462321222881275,,0.00035,29,8,paper-faithful-v3,bursty,20,1
model_5,meta-llama/Llama-3.1-8B,1,0,1787134186.4392064,1787134188.5407367,1787134199.3498914,2.1015303134918213,0.0,12.910685062408447,target-first,1,0,16060522496,0,16060522496,host-to-device + helper-gpu-p2p,6.59267800469677,True,0.3476271493448481,,0.00035,51,9,paper-faithful-v3,bursty,20,1
model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787134220.3908386,1787134223.1234944,1787134223.7088704,2.7326557636260986,0.0,3.3180317878723145,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,5.562104242467116,True,0.24303868760546418,,0.00035,62,10,paper-faithful-v3,bursty,20,1
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787134251.6180172,1787134253.0672185,1787134265.8245592,1.4492013454437256,0.0,14.206542015075684,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,7.35803573321974,True,0.26294329711144127,,0.00035,68,11,paper-faithful-v3,bursty,20,1
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787135798.20519,1787135800.5226796,1787135810.6269453,2.3174896240234375,0.0,12.421755313873291,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,9.61531680900963,True,0.04904291619905582,,0.00035,2,0,paper-faithful-v3,bursty,20,2
model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787135831.4788241,1787135833.7369826,1787135834.688782,2.2581584453582764,0.0,3.2099578380584717,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,6.962543091065566,True,0.15816579622365798,,0.00035,7,1,paper-faithful-v3,bursty,20,2
model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787135846.9695833,1787135887.5583723,1787135887.5583723,40.588788986206055,40.588788986206055,40.588788986206055,source-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,11.39435235431328,True,0.2946365097259573,,0.00035,54,2,paper-faithful-v3,bursty,20,2
model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787135882.4068868,1787135884.8527672,1787135968.0248272,2.44588041305542,0.0,85.6179404258728,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,6.962543091065566,True,0.22924658964659655,,0.00035,26,3,paper-faithful-v3,bursty,20,2
model_2,Qwen/Qwen2.5-1.5B-Instruct,0,1,1787135891.1566734,1787135892.5671918,1787135899.3683307,1.4105184078216553,0.0,8.211657285690308,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,4.3938310284414435,True,0.1509065911985056,,0.00035,18,4,paper-faithful-v3,bursty,20,2
model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787135925.0294,1787135928.1791265,1787135954.032361,3.149726390838623,0.0,29.002960920333862,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,5.636558044680028,True,0.28409645918091836,,0.00035,24,5,paper-faithful-v3,bursty,20,2
model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787135994.2563045,1787135996.8001513,1787136014.3839235,2.543846845626831,0.0,20.12761902809143,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,4.950156376064085,True,0.15371311682013833,,0.00035,32,6,paper-faithful-v3,bursty,20,2
model_5,meta-llama/Llama-3.1-8B,0,1,1787136024.9492078,1787136026.557987,1787136040.8317542,1.6087791919708252,0.0,15.882546424865723,target-first,1,0,16060522496,0,16060522496,host-to-device + helper-gpu-p2p,13.539267721587633,True,0.09709262262576358,,0.00035,35,7,paper-faithful-v3,bursty,20,2
model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787136026.55939,1787136043.4766479,1787136043.4766479,16.91725778579712,16.91725778579712,16.91725778579712,source-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,11.39435235431328,True,,,,,8,paper-faithful-v3,bursty,20,2
model_3,meta-llama/Llama-3.2-3B,1,0,1787136056.5131233,1787136058.6443455,1787136065.3149266,2.1312222480773926,0.0,8.801803350448608,target-first,1,0,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,11.538164046332113,True,0.20213501236357737,,0.00035,39,9,paper-faithful-v3,bursty,20,2
model_2,Qwen/Qwen2.5-1.5B-Instruct,0,1,1787136075.8143861,1787136088.0046568,1787136088.0046568,12.19027066230774,12.19027066230774,12.19027066230774,source-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,4.3938310284414435,True,0.3065580497840566,,0.00035,50,10,paper-faithful-v3,bursty,20,2
model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787136122.9370565,1787136126.1663184,1787136154.8480384,3.229261875152588,0.0,31.91098189353943,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,5.636558044680028,True,0.296379043382105,,0.00035,49,11,paper-faithful-v3,bursty,20,2
model_2,Qwen/Qwen2.5-1.5B-Instruct,0,1,1787136155.0566928,1787136159.0654502,1787136171.9834764,4.0087573528289795,0.0,16.926783561706543,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,4.3938310284414435,True,,,,,12,paper-faithful-v3,bursty,20,2
model_3,meta-llama/Llama-3.2-3B,1,0,1787137752.318584,1787137753.8751833,1787137764.189269,1.5565993785858154,0.0,11.87068510055542,target-first,1,0,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,10.613896535825933,True,0.000634426099919445,,0.00035,1,0,paper-faithful-v3,bursty,20,3
model_5,meta-llama/Llama-3.1-8B,0,1,1787137784.3292556,1787137786.445284,1787137800.7784622,2.116028308868408,0.0,16.449206590652466,target-first,1,0,16060522496,0,16060522496,host-to-device + helper-gpu-p2p,11.858641747483123,True,0.27807747858752146,,0.00035,6,1,paper-faithful-v3,bursty,20,3
model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787137816.2648835,1787137817.6979637,1787137825.3021894,1.4330801963806152,0.0,9.03730583190918,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,4.419386237270636,True,0.20734011359641077,,0.00035,10,2,paper-faithful-v3,bursty,20,3
model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787137850.7618527,1787137852.6731114,1787137863.813032,1.9112586975097656,0.0,13.05117917060852,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,11.011595179874101,True,0.30157038884187737,,0.00035,16,3,paper-faithful-v3,bursty,20,3
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787137884.1799407,1787137885.7193077,1787137901.7529511,1.5393669605255127,0.0,17.573010444641113,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,7.024376283151665,True,0.18149731216504966,,0.00035,21,4,paper-faithful-v3,bursty,20,3
model_3,meta-llama/Llama-3.2-3B,0,1,1787137927.3402858,1787137928.5883193,1787137938.145274,1.2480335235595703,0.0,10.804988145828247,target-first,1,0,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,4.948473500210615,True,0.1606389905973987,,0.00035,27,5,paper-faithful-v3,bursty,20,3
model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787137958.647795,1787137960.2148247,1787137960.8353136,1.5670297145843506,0.0,2.18751859664917,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,5.485798013857825,True,0.09702098342490569,,0.00035,32,6,paper-faithful-v3,bursty,20,3
model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787137989.4027333,1787138033.5066686,1787138033.5066686,44.10393524169922,44.10393524169922,44.10393524169922,source-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,11.011595179874101,True,0.31960800185295674,,0.00035,38,7,paper-faithful-v3,bursty,20,3
model_3,meta-llama/Llama-3.2-3B,1,0,1787138020.124428,1787138021.235016,1787138031.561119,1.1105880737304688,0.0,11.436691045761108,target-first,1,0,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,10.613896535825933,True,0.41738398219191475,,0.00035,44,8,paper-faithful-v3,bursty,20,3
model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787138052.6958773,1787138054.4524195,1787138064.0651102,1.7565422058105469,0.0,11.369232892990112,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,5.7052627662444095,True,0.2652033937522875,,0.00035,49,9,paper-faithful-v3,bursty,20,3
model_3,meta-llama/Llama-3.2-3B,0,1,1787138084.794295,1787138085.9261734,1787138086.9610069,1.13187837600708,0.0,2.1667118072509766,target-first,1,0,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,4.948473500210615,True,0.2218017894735341,,0.00035,54,10,paper-faithful-v3,bursty,20,3
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787138115.9555705,1787138117.5869453,1787138126.9824188,1.6313748359680176,0.0,11.026848316192627,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,7.024376283151665,True,0.19498552885735002,,0.00035,60,11,paper-faithful-v3,bursty,20,3
model_1,meta-llama/Llama-3.2-1B,0,1,1787138147.8785825,1787138148.6296606,1787138151.9668937,0.7510781288146973,0.0,4.088311195373535,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,9.74299181526209,True,0.18101530700790802,,0.00035,65,12,paper-faithful-v3,bursty,20,3
model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787126571.5072114,1787126574.0402539,1787126585.0992637,2.5330424308776855,0.0,13.592052221298218,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,10.774636336110827,True,0.019371530388403967,,0.00035,2,0,paper-faithful-v3,bursty,8,1
model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787126605.2248507,1787126607.1927724,1787126625.051343,1.9679217338562012,0.0,19.826492309570312,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,5.280177009818011,True,0.048769159056768846,,0.00035,7,1,paper-faithful-v3,bursty,8,1
model_1,meta-llama/Llama-3.2-1B,0,1,1787126640.1993036,1787126642.1749244,1787126651.7202127,1.9756207466125488,0.0,11.520909070968628,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,9.47041610064013,True,0.1686809493471657,,0.00035,11,2,paper-faithful-v3,bursty,8,1
model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787126656.8211522,1787126688.5643044,1787126688.5643044,31.743152141571045,31.743152141571045,31.743152141571045,source-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,10.774636336110827,True,,,,,3,paper-faithful-v3,bursty,8,1
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787126671.9795063,1787126673.9495943,1787126686.8633964,1.970088005065918,0.0,14.883890151977539,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,8.35015166370846,True,0.16609827495676438,,0.00035,16,4,paper-faithful-v3,bursty,8,1
model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787126702.127481,1787126703.6707375,1787126704.658248,1.5432565212249756,0.0,2.5307669639587402,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,5.253460792887794,True,0.16790789320339108,,0.00035,20,5,paper-faithful-v3,bursty,8,1
model_1,meta-llama/Llama-3.2-1B,1,0,1787126732.4978938,1787126781.7489095,1787126781.7489095,49.25101566314697,49.25101566314697,49.25101566314697,source-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,7.989790715842988,True,0.09783594054379527,,0.00035,26,6,paper-faithful-v3,bursty,8,1
model_5,meta-llama/Llama-3.1-8B,0,1,1787126763.083041,1787126765.5075219,1787126780.5054746,2.42448091506958,0.0,17.422433614730835,target-first,1,0,16060522496,0,16060522496,host-to-device + helper-gpu-p2p,10.96203023899602,True,0.08391023794807904,,0.00035,32,7,paper-faithful-v3,bursty,8,1
model_1,meta-llama/Llama-3.2-1B,0,1,1787126806.094426,1787126807.6430404,1787126809.220694,1.548614501953125,0.0,3.126268148422241,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,9.47041610064013,True,0.058075350001131204,,0.00035,38,8,paper-faithful-v3,bursty,8,1
model_5,meta-llama/Llama-3.1-8B,1,0,1787126836.707775,1787126838.9338393,1787126855.0605855,2.2260642051696777,0.0,18.352810382843018,target-first,1,0,16060522496,0,16060522496,host-to-device + helper-gpu-p2p,6.393915040709051,True,0.11589234183181278,,0.00035,44,9,paper-faithful-v3,bursty,8,1
model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787126870.5656936,1787126872.5684922,1787126883.6547272,2.002798557281494,0.0,13.089033603668213,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,4.905243523895127,True,0.06386621735746781,,0.00035,48,10,paper-faithful-v3,bursty,8,1
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787126914.95008,1787126917.3617992,1787126933.2972395,2.41171932220459,0.0,18.34715962409973,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,8.35015166370846,True,0.10346954298343249,,0.00035,55,11,paper-faithful-v3,bursty,8,1
model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787126948.8163333,1787126950.8886793,1787126952.6207888,2.0723459720611572,0.0,3.804455518722534,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,5.280177009818011,True,0.13004078073201583,,0.00035,59,12,paper-faithful-v3,bursty,8,1
model_5,meta-llama/Llama-3.1-8B,0,1,1787130053.6916053,1787130056.1569002,1787130057.0115356,2.46529483795166,0.0,3.3199303150177,target-first,1,0,16060522496,0,16060522496,host-to-device + helper-gpu-p2p,13.876575565356141,True,0.015545207251513959,,0.00035,2,0,paper-faithful-v3,bursty,8,2
model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787130083.9168203,1787130085.5819693,1787130086.6121876,1.6651489734649658,0.0,2.6953673362731934,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,8.765229587545209,True,0.06511822110970553,,0.00035,8,1,paper-faithful-v3,bursty,8,2
model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787130099.0609422,1787130142.4473448,1787130142.4473448,43.38640260696411,43.38640260696411,43.38640260696411,source-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,13.584926131044265,True,0.051829973249510435,,0.00035,41,2,paper-faithful-v3,bursty,8,2
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787130114.1425023,1787130116.8337939,1787130125.7175574,2.691291570663452,0.0,11.575055122375488,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,11.062368250926069,True,0.05014035462443569,,0.00035,14,3,paper-faithful-v3,bursty,8,2
model_1,meta-llama/Llama-3.2-1B,0,1,1787130151.0732257,1787130152.1793306,1787130153.2937942,1.106104850769043,0.0,2.2205684185028076,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,8.050988160442579,True,0.09175860411851929,,0.00035,20,4,paper-faithful-v3,bursty,8,2
model_1,meta-llama/Llama-3.2-1B,1,0,1787130186.519372,1787130233.1160228,1787130233.1160228,46.59665083885193,46.59665083885193,46.59665083885193,source-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,3.912317163459228,True,0.11536805721714737,,0.00035,72,5,paper-faithful-v3,bursty,8,2
model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787130211.876139,1787130214.001012,1787130231.6127002,2.124873161315918,0.0,19.73656129837036,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,6.301360303692361,True,0.1331309397814752,,0.00035,26,6,paper-faithful-v3,bursty,8,2
model_1,meta-llama/Llama-3.2-1B,0,1,1787130246.9366496,1787130248.4906592,1787130256.8023515,1.5540096759796143,0.0,9.865701913833618,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,8.050988160442579,True,0.06403807866617375,,0.00035,36,7,paper-faithful-v3,bursty,8,2
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787130338.8076298,1787130341.1886528,1787130344.6909516,2.3810229301452637,0.0,5.883321762084961,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,11.062368250926069,True,0.12038716828328044,,0.00035,47,8,paper-faithful-v3,bursty,8,2
model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787130370.4844484,1787130373.1674562,1787130388.8045464,2.6830077171325684,0.0,18.32009792327881,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,13.584926131044265,True,0.11872644087804556,,0.00035,59,9,paper-faithful-v3,bursty,8,2
model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787130404.250727,1787130406.4935846,1787130412.3256207,2.2428576946258545,0.0,8.074893712997437,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,8.765229587545209,True,0.07934478172507362,,0.00035,63,10,paper-faithful-v3,bursty,8,2
model_1,meta-llama/Llama-3.2-1B,1,0,1787130471.177368,1787130472.185691,1787130478.3048139,1.0083231925964355,0.0,7.127445936203003,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,3.912317163459228,True,,,,,11,paper-faithful-v3,bursty,8,2
model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787131958.414345,1787131960.7536619,1787131977.9480386,2.3393168449401855,0.0,19.533693552017212,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,12.513166278037989,True,0.014257734080476292,,0.00035,2,0,paper-faithful-v3,bursty,8,3
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787131993.0835989,1787131994.8459694,1787131995.6664803,1.7623705863952637,0.0,2.582881450653076,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,7.858110702960791,True,0.0883194278524448,,0.00035,6,1,paper-faithful-v3,bursty,8,3
model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787132023.2562575,1787132025.9354928,1787132038.875493,2.6792352199554443,0.0,15.619235515594482,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,5.79469521616259,True,0.113875368717089,,0.00035,12,2,paper-faithful-v3,bursty,8,3
model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787132054.0440972,1787132057.160914,1787132068.4438498,3.116816759109497,0.0,14.399752616882324,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,4.40161411263108,True,0.08158236712444568,,0.00035,16,3,paper-faithful-v3,bursty,8,3
model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787132088.707993,1787132091.351324,1787132108.5182962,2.6433310508728027,0.0,19.810303211212158,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,5.517327997018492,True,0.07506615154103977,,0.00035,21,4,paper-faithful-v3,bursty,8,3
model_3,meta-llama/Llama-3.2-3B,1,0,1787132118.725646,1787132120.2890363,1787132127.4809954,1.5633902549743652,0.0,8.755349397659302,target-first,1,0,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,10.177378973027842,True,0.07958635710803884,,0.00035,24,5,paper-faithful-v3,bursty,8,3
model_5,meta-llama/Llama-3.1-8B,0,1,1787132152.9236326,1787132154.9699929,1787132156.206014,2.0463602542877197,0.0,3.282381296157837,target-first,1,0,16060522496,0,16060522496,host-to-device + helper-gpu-p2p,14.468026956930453,True,0.042388931020330076,,0.00035,30,6,paper-faithful-v3,bursty,8,3
model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787132183.505517,1787132185.5392957,1787132186.8934438,2.033778667449951,0.0,3.3879268169403076,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,12.513166278037989,True,0.09963573246123528,,0.00035,36,7,paper-faithful-v3,bursty,8,3
model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787132214.1195416,1787132216.1667583,1787132217.2561612,2.0472166538238525,0.0,3.1366195678710938,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,4.40161411263108,True,0.1679225859085512,,0.00035,42,8,paper-faithful-v3,bursty,8,3
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787132244.8075893,1787132246.432597,1787132261.8716118,1.6250076293945312,0.0,17.064022541046143,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,7.858110702960791,True,0.10393357990972008,,0.00035,48,9,paper-faithful-v3,bursty,8,3
model_1,meta-llama/Llama-3.2-1B,0,1,1787132277.3613954,1787132279.3178864,1787132290.1657007,1.9564909934997559,0.0,12.8043053150177,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,6.5016428594672275,True,0.06941127422690531,,0.00035,52,10,paper-faithful-v3,bursty,8,3
model_3,meta-llama/Llama-3.2-3B,0,1,1787132310.992886,1787132313.6386065,1787132314.9749913,2.6457204818725586,0.0,3.982105255126953,target-first,1,0,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,4.399166924482361,True,0.09190842462960142,,0.00035,57,11,paper-faithful-v3,bursty,8,3
model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787132367.6102235,1787132368.9067688,1787132382.8829906,1.2965452671051025,0.0,15.272767066955566,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,4.40161411263108,True,0.05126236306038187,,0.00035,68,12,paper-faithful-v3,bursty,8,3
model_1,meta-llama/Llama-3.2-1B,0,1,1787139631.631783,1787139632.9078276,1787139638.4297478,1.2760446071624756,0.0,6.797964811325073,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,8.219033988829228,True,0.011623918203101482,,0.00035,2,0,paper-faithful-v3,steady,8,1
model_1,meta-llama/Llama-3.2-1B,1,0,1787139663.658455,1787139665.136919,1787139669.7190576,1.478464126586914,0.0,6.06060266494751,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,4.077284910040596,True,0.06755573531732183,,0.00035,8,1,paper-faithful-v3,steady,8,1
model_1,meta-llama/Llama-3.2-1B,0,1,1787139694.9675512,1787139695.843588,1787139703.3714054,0.8760368824005127,0.0,8.403854131698608,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,8.219033988829228,True,0.09007676314800613,,0.00035,14,2,paper-faithful-v3,steady,8,1
model_1,meta-llama/Llama-3.2-1B,1,0,1787139733.7461758,1787139735.7410398,1787139744.7895153,1.9948639869689941,0.0,11.043339490890503,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,4.077284910040596,True,0.07986345082067771,,0.00035,21,3,paper-faithful-v3,steady,8,1
model_1,meta-llama/Llama-3.2-1B,0,1,1787139765.0972846,1787139765.9243574,1787139776.0311031,0.8270728588104248,0.0,10.933818578720093,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,8.219033988829228,True,0.0675505574239939,,0.00035,26,4,paper-faithful-v3,steady,8,1
model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787139796.3618374,1787139799.2015224,1787139814.4355958,2.8396849632263184,0.0,18.073758363723755,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,5.20668351938521,True,0.08790513354856865,,0.00035,31,5,paper-faithful-v3,steady,8,1
model_1,meta-llama/Llama-3.2-1B,1,0,1787139829.761691,1787139830.9141319,1787139839.9600396,1.1524407863616943,0.0,10.19834852218628,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,4.077284910040596,True,0.08182377912399252,,0.00035,35,6,paper-faithful-v3,steady,8,1
model_1,meta-llama/Llama-3.2-1B,0,1,1787139860.427128,1787139861.7169235,1787139874.478903,1.2897953987121582,0.0,14.051774978637695,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,8.219033988829228,True,0.06009117799881267,,0.00035,40,7,paper-faithful-v3,steady,8,1
model_1,meta-llama/Llama-3.2-1B,1,0,1787139899.9638863,1787139901.8857694,1787139909.1805358,1.9218831062316895,0.0,9.216649532318115,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,4.077284910040596,True,0.07500609860678428,,0.00035,46,8,paper-faithful-v3,steady,8,1
model_1,meta-llama/Llama-3.2-1B,0,1,1787139934.9938664,1787139936.2276013,1787139947.0149553,1.2337348461151123,0.0,12.02108883857727,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,8.219033988829228,True,0.09069065541056379,,0.00035,52,9,paper-faithful-v3,steady,8,1
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787139967.4768682,1787139968.970554,1787139984.0025284,1.4936859607696533,0.0,16.525660276412964,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,7.909765410298652,True,0.08963706576277695,,0.00035,57,10,paper-faithful-v3,steady,8,1
