implementation,workload,request_rate,seed,offered_rate,achieved_throughput,goodput,total_requests,completed_requests,failed_requests,joint_slo,ttft_slo,tpot_slo,ttft_mean,ttft_p50,ttft_p95,ttft_p99,ttft_max,tpot_mean,tpot_p50,tpot_p95,tpot_p99,tpot_max,e2e_mean,e2e_p50,e2e_p95,e2e_p99,e2e_max,migration_count,migration_decisions_logged,migration_success,migration_failed,migration_latency_is_submission_only,migration_latency_mean,migration_latency_p50,migration_latency_p95,migration_latency_p99,migration_latency_max,migration_total_time,migration_weight_bytes,migration_kv_bytes,migration_total_bytes,migration_bandwidth,migration_bandwidth_p50,migration_paths,service_downtime_mean,service_downtime_p50,service_downtime_p95,service_downtime_p99,admitted_requests,deferred_requests,requeued_requests,shed_requests,deadline_violations,alg2_rounds,alg2_eligible,alg2_pathological_rounds,queue_length_mean,queue_length_max,activations,deactivations,idle_evictions,alg1_cycles,alg1_placement_decisions,alg1_migrate_decisions,activation_count,activation_total_s,deactivation_count,deactivation_total_s,weight_transfer_total_s,weight_transfer_mean_gbps,weight_transfers,p2p_weight_transfers,page_locked_transfers,alg1_suppressed_by_tau,alg1_rejected_by_memory,alg1_convergence_gap_mean
paper-faithful-v6,bursty,14,2,13.86,1.24,0.4766666666666667,4158,372,3786,0.03439153439153439,0.07768157768157768,0.034872534872534874,112.82265634946926,84.14387702941895,206.9538354873657,286.726810932161,4660.782337188721,31.998040006159975,30.908756686127894,51.91689759492874,65.12166657126872,90.93904495239258,4845.1739570203545,3092.527407919988,13152.484175236896,14804.803090484349,14991.156954085454,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,,nan,nan,nan,nan,,,,,,,,,,,,,,20,96,0,3,4.198525905609131,3,4.914934158325195,8.837680286727846,10.205215969103444,9,0,9,34,0,0.0
paper-faithful-v6,bursty,14,3,14.146666666666667,14.146666666666667,0.37666666666666665,4244,4244,0,0.026625824693685202,0.7111215834118756,0.030160226201696512,538.5224097298632,158.6005687713623,2621.3963627815237,4800.512399673437,7454.004526138306,183.9131703937679,82.9278534432705,673.6681660971577,1877.7555064856956,2693.977013230324,20490.04616295966,13656.784684048034,73059.73164704625,109652.44638626928,120395.97881608643,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,,nan,nan,nan,nan,,,,,,,,,,,,,,88,439,0,6,10.67932391166687,7,9.59035873413086,11.074811849044636,11.53673601616166,12,0,12,204,0,0.0
paper-faithful-v6,bursty,20,1,20.186666666666667,20.186666666666667,0.18,6056,6056,0,0.00891677675033025,0.5876816380449141,0.010568031704095112,835.6444343156827,215.6461477279663,3825.889825820923,5634.180629253385,7914.551019668579,237.1373413948006,132.67531441856164,863.4558729827404,1862.7577416598797,2940.9970194101334,26287.635409089315,18289.82626553625,78924.53688866226,105559.23324326283,119019.54554999247,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,,nan,nan,nan,nan,,,,,,,,,,,,,,92,499,0,6,12.143205165863037,7,9.764719486236572,11.714437322225422,8.824572686242945,12,0,12,217,0,0.0
paper-faithful-v6,bursty,20,2,19.51,8.78,0.6966666666666667,5853,2634,3219,0.03570818383734837,0.1874252520075175,0.037929267042542285,17506.353677541087,2041.009545326233,69829.66074943542,96784.805197716,112881.48975372314,69.52229165030555,63.57015955906648,128.73945472508493,212.77337610721588,375.12828409671783,27866.312846611057,15975.40847689379,86474.56940320552,108835.31833471732,126024.54772079363,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,,nan,nan,nan,nan,,,,,,,,,,,,,,50,260,0,5,9.524105548858643,5,4.601183891296387,9.636407935991883,9.89219016509824,11,0,11,132,0,0.0
paper-faithful-v6,bursty,20,3,19.976666666666667,19.976666666666667,0.2866666666666667,5993,5993,0,0.014350075087602202,0.5673285499749708,0.015518104455197732,995.6288611811309,211.51256561279297,4201.012611389159,5894.269504547119,7675.604581832886,223.5803552186468,135.5151500966814,762.8845199884145,1636.613582224627,2281.261831521988,26698.751310575004,18830.119816120714,85850.29470128937,118485.82981157117,135618.95922897384,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,,nan,nan,nan,nan,,,,,,,,,,,,,,94,468,0,6,10.173350811004639,11,27.473361492156982,10.302305870922282,11.522302197956508,12,0,12,213,0,0.0
paper-faithful-v6,steady,4,1,4.08,4.08,0.47333333333333333,1224,1224,0,0.11601307189542484,0.9640522875816994,0.119281045751634,112.29368498901916,101.68516635894775,214.24998044967649,289.4658589363097,631.3309669494629,42.35494003886935,41.97907292594512,55.76323241591452,65.56444828326882,108.46602215486415,7218.262907168204,5262.828818056732,18305.972237349488,20817.840821982827,22819.06115799211,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,,nan,nan,nan,nan,,,,,,,,,,,,,,87,522,0,0,0,0,0,6.080429852940142,7.914770299263946,6,0,6,148,0,0.0
paper-faithful-v6,steady,4,2,4.1466666666666665,4.1466666666666665,0.32,1244,1244,0,0.07717041800643087,0.9372990353697749,0.07958199356913183,114.35897346478183,103.78861427307129,211.62278652191156,309.06954526901194,611.8795871734619,43.78388457233188,43.79450809210539,59.29736905502822,73.69934008486806,88.95155787467957,7362.226681685161,5181.266849394888,19091.67734106304,22836.557077553585,25429.697341052815,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,,nan,nan,nan,nan,,,,,,,,,,,,,,87,522,0,0,0,0,0,5.453630795935169,9.3418188398327,6,0,6,146,0,0.0
paper-faithful-v6,steady,4,3,4.006666666666667,4.006666666666667,0.22666666666666666,1202,1202,0,0.056572379367720464,0.9525790349417638,0.059900166389351084,120.01530997169989,111.82451248168945,226.988971233368,313.4663009643555,789.9129390716553,47.61353445019055,47.159199159414996,65.93381992230813,75.96664556264878,108.78172516822815,8460.179330031666,6806.60593661014,21209.751342749223,23848.77446975559,26135.451747104526,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,,nan,nan,nan,nan,,,,,,,,,,,,,,86,516,0,0,0,0,0,6.418519390746951,7.3855243303535625,6,0,6,114,0,0.0
paper-faithful-v6,steady,8,1,8.04,8.04,0.2733333333333333,2412,2412,0,0.03399668325041459,0.9440298507462687,0.037728026533996685,125.49923565454942,109.33983325958252,243.07608604431144,421.17303133010836,1451.519250869751,50.92309313606905,48.83923978842242,73.1400990858674,93.53966198688329,169.03865337371826,8560.052757167836,6015.9142524935305,23309.161635208868,27350.12197511037,30142.883230000734,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,,nan,nan,nan,nan,,,,,,,,,,,,,,87,522,0,0,0,0,0,7.218099541962147,7.094199660263031,6,0,6,131,0,0.0
paper-faithful-v6,steady,8,2,8.093333333333334,8.093333333333334,0.30333333333333334,2428,2428,0,0.03747940691927512,0.9390444810543658,0.039950576606260293,119.58133054918669,109.17556285858154,226.0028600692749,357.62242794036865,664.9124622344971,49.71226188786667,48.92779886722565,68.84986516164274,81.88688279766785,109.35619473457336,8385.832321085189,6008.703096071258,22438.23017188115,25519.6760158008,28402.326511917636,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,,nan,nan,nan,nan,,,,,,,,,,,,,,87,522,0,0,0,0,0,6.8618685570545495,7.12207305537427,6,0,6,99,0,0.0
paper-faithful-v6,steady,8,3,8.083333333333334,8.083333333333334,0.22,2425,2425,0,0.027216494845360824,0.9463917525773196,0.030515463917525774,136.58243592252435,120.18084526062012,263.6186122894287,433.006229400633,2094.0113067626953,55.69049561728739,55.28274178504944,78.91290944109679,97.45998495333899,266.1771923303604,9335.812325538185,6874.240219825879,25173.60221110284,27705.77932551503,30207.680515013635,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,,nan,nan,nan,nan,,,,,,,,,,,,,,86,516,0,0,0,0,0,6.252117277123034,8.088778472339362,6,0,6,65,0,0.0
paper-faithful-v6,steady,20,1,20.04,20.04,0.2633333333333333,6012,6012,0,0.013140385894876913,0.9005322687957419,0.014803725881570194,174.1499349980535,136.58249378204346,367.7559375762939,919.1719627380406,4358.270168304443,107.76344200894214,77.20651295745657,241.2370666861534,321.11437946558,812.4394714832306,17428.55387985475,9624.156321049668,71829.24277255077,84781.51391266615,96788.89607195742,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,,nan,nan,nan,nan,,,,,,,,,,,,,,88,528,0,0,0,0,0,6.854804889764637,7.621878520735879,6,0,6,127,0,0.0
paper-faithful-v6,steady,20,2,19.82,19.82,0.17,5946,5946,0,0.008577194752774974,0.8906828119744366,0.009922637066935755,156.12765814854646,134.30321216583252,317.3764944076538,630.4861307144165,3081.127882003784,87.73672404177941,77.56346357720238,149.34075852943113,196.951443799164,358.40801894664764,14571.400272277662,8984.421162982471,46601.90359177068,53740.82388905808,62919.63486908935,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,,nan,nan,nan,nan,,,,,,,,,,,,,,87,522,0,0,0,0,0,5.944398815045133,9.124756375187536,6,0,6,114,0,0.0
paper-faithful-v6,steady,20,3,20.10333333333333,20.10333333333333,0.13333333333333333,6031,6031,0,0.00663239927043608,0.9056541203780467,0.0076272591610014925,179.90375980376564,148.8966941833496,392.9942846298218,893.5031175613395,2140.9637928009033,119.65201578733162,119.07292902469635,212.94302493333817,293.8266812001957,749.9809414148331,19693.600133512206,11176.024991087615,67639.09282849636,77188.5972405551,81266.45948993973,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,,nan,nan,nan,nan,,,,,,,,,,,,,,87,522,0,0,0,0,0,7.0332671902142465,7.11223292537517,6,0,6,69,0,0.0
